,count,mean,std,min,25%,50%,75%,max
customerID_7551-DACSP,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7551-JOHTI,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7552-KEYGT,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7554-AKDQF,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7554-NEWDD,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7558-IMLMT,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7560-QJAVJ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7560-QRBXH,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7562-GSUHK,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7562-UXTPG,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7563-BIUPC,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7564-GHCVB,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7566-DSRLQ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7567-ECMCM,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7568-PODML,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7569-NMZYQ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7570-WELNY,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7571-YXDAD,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7572-KPVKK,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7576-ASEJU,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7576-JMYWV,7043.0,0.0001419849495953429,0.01191574377012794,0.0,0.0,0.0,0.0,1.0
customerID_7576-OYWBN,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7577-SWIFR,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7579-KKLOE,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7579-OOPEC,7043.0,0.0001419849495953429,0.01191574377012794,0.0,0.0,0.0,0.0,1.0
customerID_7580-UGXNC,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7581-EBBOU,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7586-ZATGZ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7587-AOVVU,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7587-RZNME,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7590-VHVEG,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7593-JNWRU,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7593-XFKDI,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7594-LZNWR,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7594-RQHXR,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7595-EHCDL,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7595-EUIVN,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7596-IIWYC,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7596-LDUXP,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7596-ZYWBB,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7598-UAASY,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7599-FKVXZ,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7599-NTMDP,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7601-DHFWZ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7601-GNDYK,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7601-WFVZV,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7602-DBTOU,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7602-MVRMB,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7603-USHJS,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7605-BDWDC,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7605-SNLQG,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7606-BPHHN,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7607-QKKTJ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7608-RGIRO,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7609-NRNCA,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7609-YBPXG,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7610-TVOPG,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7611-YKYTC,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7613-LLQFO,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7614-QVWQL,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7615-ESMYF,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7617-EYGLW,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7619-ODSGN,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7619-PLRLP,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7621-VPNET,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7622-FWGEW,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7622-NXQZR,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7623-HKYRK,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7623-TRNQN,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7625-XCQRH,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7627-JKIAZ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7629-WFGLW,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7629-WIXZF,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7632-MNYOY,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7632-YUTXB,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7633-MVPUY,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7634-HLQJR,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7634-WSWDB,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7636-OWBPG,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7636-PEPNS,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7636-XUHWW,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7638-QVMVY,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7639-LIAYI,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7639-OPLNG,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7639-SUPCW,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7641-EUYET,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7641-TQFHN,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7643-RCHXS,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7644-OMVMY,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7647-GYYKX,7043.0,0.0001419849495953429,0.01191574377012794,0.0,0.0,0.0,0.0,1.0
customerID_7649-PHJVR,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7649-SIJJF,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7654-YWJUF,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7657-DYEPJ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7658-UYUQS,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7660-HDPJV,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7661-CPURM,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7663-CUXZB,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7663-RGWBC,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7663-YJHSN,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7663-ZTEGJ,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7665-NKLAV,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7665-TOALD,7043.0,0.0001419849495953429,0.01191574377012794,0.0,0.0,0.0,0.0,1.0
customerID_7665-VIGUD,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7666-WKRON,7043.0,0.0001419849495953429,0.01191574377012794,0.0,0.0,0.0,0.0,1.0
customerID_7668-XCFYV,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7669-LCRSD,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7670-ZBPOQ,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7672-VFMXZ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7673-BQGKU,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7673-LPRNY,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7674-YTAFD,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7675-OZCZG,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7677-SJJJK,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7682-AZNDK,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7683-CBDKJ,7043.0,0.0001419849495953429,0.01191574377012794,0.0,0.0,0.0,0.0,1.0
customerID_7684-XSZIY,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7688-AWMDX,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7690-KPNCU,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7691-KGKGP,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7691-XVTZH,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7693-LCKZL,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7693-QPEFS,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7694-VLBWQ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7695-PKLCZ,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7696-AMHOD,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7696-CFTAT,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7698-YFGEZ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7703-ZEKEF,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7706-DZNKK,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7706-YLMQA,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7707-PYBBH,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7710-JSYOA,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7711-GQBZC,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7711-YIJWC,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7714-YXSMB,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7716-YTYHG,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7717-BICXI,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7718-RXDGG,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7718-UPSKJ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7721-DVEKZ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7721-JXEAW,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7722-CVFXN,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7722-VJRQD,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7727-SHVZV,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7729-JTEEC,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7729-XBTWX,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7730-CLDSV,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7730-IUTDZ,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7733-UDMTP,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7734-DBOAI,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7739-LAXOG,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7740-BTPUX,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7740-KKCXF,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7742-MYPGI,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7743-EXURX,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7746-AWNQW,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7746-QYVCO,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7748-UMTRK,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7750-EYXWZ,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7752-XUSCI,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7753-USQYQ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7754-IXRMC,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7758-UJWYS,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7758-XKCBS,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7760-OYPDY,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7762-ONLJY,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7762-URZQH,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7764-BDPEE,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7765-LWVVH,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7766-CLTIC,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7767-UXAGJ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7771-CFQRQ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7771-ZONAT,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7774-OJSXI,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7776-QGYJC,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7776-QWNFX,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7777-UNYHB,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7779-LGOVN,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7779-ORAEL,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7780-OTDSO,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7781-EWARA,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7781-HVGMK,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7783-YKGDV,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7785-RDVIG,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7786-WBJYI,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7787-BNTZM,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7789-CRUVC,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7789-HKSBS,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7794-JASDG,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7795-CFOCW,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7797-EJMDP,7043.0,0.0001419849495953429,0.01191574377012794,0.0,0.0,0.0,0.0,1.0
customerID_7798-JVXYM,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7799-DSEWS,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7799-LGRDP,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7801-CEDNV,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7801-KICAO,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7802-EFKNY,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7803-XOCCZ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7808-DVWEP,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7811-JIVPF,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7812-FZHPE,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7813-TKCVO,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7813-ZGGAW,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7814-LEEVE,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7815-PDTHL,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7816-VGHTO,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7817-BOQPW,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7817-OMJNA,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7820-ZYGNY,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7821-DPRQE,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7823-JSOAG,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7824-PANSQ,7043.0,0.0001419849495953429,0.01191574377012794,0.0,0.0,0.0,0.0,1.0
customerID_7825-ECJRF,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7825-GKXMW,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7826-VVKWT,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7831-QGOXH,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7833-PKIHD,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7838-LAZFO,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7839-NUIAA,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7839-QRKXN,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7841-FCRQD,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7841-TZDMQ,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7845-URHJN,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7850-THJMU,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7850-VWJUU,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7851-FLGGQ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7851-WZEKY,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7852-LECYP,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7853-GVUDZ,7043.0,0.0001419849495953429,0.01191574377012794,0.0,0.0,0.0,0.0,1.0
customerID_7853-OETYL,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7853-WNZSY,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7854-EDSSA,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7854-EKTJL,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7854-FOKSF,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7855-DIWPO,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_7856-GANIL,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7858-GTZSP,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7860-KSUGX,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7860-UXCRM,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7861-UVUFT,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7868-BGSZA,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7868-TMWMZ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7869-ZYDST,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_7872-BAAZR,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
